Timestamp,Date,Measure,TBILL,MPLcashUSDC,MPLcashUSDC-SPL,MPLcashUSDT,bIBTA,bIB01,TBONDS13,TBONDS01,STBT,USYC,RCOIN,OUSG,USDY,FOBXX,WTSYX,tfBill,FLTTX,WTSTX,WTLGX,WTTSX,TIPSX,WTGXX,USTB,BUIDL,TBV,XTBT,mTBILL,bZPR1
1686528000000,2023-06-12,Total Asset Value (Dollar),,12683508.64,,,2928800.00,10712704.00,7902.53,8224.32,72099331.42,,367620.00,148617240.43,,304770250.48,1000736.64,,,,,,,,,,,,,
1686614400000,2023-06-13,Total Asset Value (Dollar),,12684469.93,,,2923200.00,10713720.00,7887.42,8225.10,72849331.42,25000.00,367620.00,152211856.38,,304811094.03,1000736.64,,,,,,,,,,,,,
1686700800000,2023-06-14,Total Asset Value (Dollar),,12694503.05,,,2934400.00,10648696.00,7917.64,8175.18,72849331.42,25000.00,367620.00,152225673.72,,309769878.38,1000736.64,,,,,,,,,,,,,
1686787200000,2023-06-15,Total Asset Value (Dollar),,13203968.80,,,2928800.00,10693400.00,7902.53,8209.50,73249454.48,1629469.59,366620.00,157931909.56,,307810873.26,1000602.20,,,,,,,,,,,,,
1686873600000,2023-06-16,Total Asset Value (Dollar),,13699483.69,,,2940000.00,10695432.00,7932.75,8211.06,73249454.48,1629469.58,366620.00,159140552.33,,306212541.41,1000567.30,,,,,,,,,,,,,
1686960000000,2023-06-17,Total Asset Value (Dollar),,13694806.16,,,2940000.00,10695432.00,7932.75,8211.06,73249454.48,1629469.58,366620.00,159085422.33,,306212541.41,1000567.30,,,,,,,,,,,,,
1687046400000,2023-06-18,Total Asset Value (Dollar),,13696268.96,,,2940000.00,10695432.00,7932.75,8211.06,73249454.48,1629469.58,366620.00,156880222.33,,306212541.41,1000567.30,,,,,,,,,,,,,
1687132800000,2023-06-19,Total Asset Value (Dollar),,13857292.30,,,2940000.00,10695432.00,7932.75,8211.06,73249454.48,1629469.58,366620.00,156880222.33,,306212541.41,1000567.30,,,,,,,,,,,,,
1687219200000,2023-06-20,Total Asset Value (Dollar),,14399930.70,,,2934400.00,10656824.00,7917.64,8181.42,73249454.48,1629469.58,366620.00,155302892.38,,306300713.43,1000515.90,,,,,,,,,,,,,
1687305600000,2023-06-21,Total Asset Value (Dollar),,14398036.84,,,2934400.00,10698480.00,7917.64,8213.40,73396790.35,1629469.58,366620.00,142920158.87,,303701010.06,1000540.92,,,,,,,,,,,,,
1687392000000,2023-06-22,Total Asset Value (Dollar),,14100491.97,,,2934400.00,10678160.00,7917.64,8197.80,73396790.35,1629469.58,366620.00,142271515.68,,303120918.45,1000467.98,,,,,,,,,,,,,
1687478400000,2023-06-23,Total Asset Value (Dollar),,13357993.94,,,2934400.00,10714736.00,7917.64,8225.88,84496778.35,1629469.58,366620.00,142174093.11,,303242431.72,1000050.94,,,,,,,,,,,,,
1687564800000,2023-06-24,Total Asset Value (Dollar),,13356957.43,,,2934400.00,10714736.00,7917.64,8225.88,84496778.35,1629469.58,366620.00,142174093.11,,303242431.72,1000050.94,,,,,,,,,,,,,
1687651200000,2023-06-25,Total Asset Value (Dollar),,13347775.31,,,2934400.00,12823936.00,7917.64,8225.88,84496778.35,1629469.58,366620.00,142174093.11,,303242431.72,1000050.94,,,,,,,,,,,,,
1687737600000,2023-06-26,Total Asset Value (Dollar),,12636763.82,,,2934400.00,12783808.00,7917.64,8200.14,84496778.35,1629469.58,366620.00,142255009.84,,299254679.08,1000050.94,,,,,,,,,,,,,
1687824000000,2023-06-27,Total Asset Value (Dollar),,16943241.09,,,2928800.00,12787456.00,7902.53,8202.48,84496803.35,1629469.58,366620.00,142280794.69,,298539595.89,1000050.94,,,,,,,,,,,,,
1687910400000,2023-06-28,Total Asset Value (Dollar),,17927449.90,,,2934400.00,12800832.00,7917.64,8211.06,85003200.46,1629469.58,366620.00,142510844.26,,298579806.61,1000050.94,,,,,,,,,,,,,
1687996800000,2023-06-29,Total Asset Value (Dollar),,17929571.77,,,2917600.00,12816640.00,7872.31,8221.20,85003200.46,1629863.94,376783.72,142536668.45,,297620741.83,1000050.94,,,,,,,,,,,,,
1688083200000,2023-06-30,Total Asset Value (Dollar),,17943398.41,,,2940000.00,12811776.00,7932.75,8218.08,85003200.46,1631479.94,376783.72,143970772.58,,297692153.90,1000101.92,,,,,,,,,,,,,
1688169600000,2023-07-01,Total Asset Value (Dollar),,17934300.78,,,2940000.00,12811776.00,7932.75,8218.08,85003200.46,3627411.49,376783.72,143970772.58,,297692153.90,1000101.92,,,,,,,,,,,,,
1688256000000,2023-07-02,Total Asset Value (Dollar),,17931742.53,,,2940000.00,12811776.00,7932.75,8218.08,85003200.46,3627411.49,376783.72,143970772.58,,297692153.90,1000101.92,,,,,,,,,,,,,
1688342400000,2023-07-03,Total Asset Value (Dollar),,17929844.96,,,2917600.00,12838528.00,7872.31,8235.24,85003200.46,3627411.49,376783.72,143397235.78,,297405962.61,1000127.26,,,,,,,,,,,,,
1688428800000,2023-07-04,Total Asset Value (Dollar),,18184187.34,,,2917600.00,12838528.00,7872.31,8235.24,86903200.46,3627411.49,376783.72,143397235.78,,297405962.61,1000127.26,,,,,,,,,,,,,
1688515200000,2023-07-05,Total Asset Value (Dollar),,17325652.37,,,2917600.00,12799616.00,7872.31,8210.28,86903200.46,3627411.49,376783.72,142767068.58,,297455205.66,1000127.26,,,,,,,,,,,,,
1688601600000,2023-07-06,Total Asset Value (Dollar),,16465104.36,,499999.58,2923200.00,12802048.00,7887.42,8211.84,86903200.46,3628282.69,376783.72,144135207.86,,297496145.75,1000127.26,,,,,,,,,,,,,
1688688000000,2023-07-07,Total Asset Value (Dollar),,15343487.18,,500061.15,2917600.00,12834880.00,7872.31,8232.90,88101417.87,3628332.52,376783.72,144256204.91,,298422013.72,1000127.26,,,,,,,,,,,,,
1688774400000,2023-07-08,Total Asset Value (Dollar),,15361622.10,,500121.12,2917600.00,12834880.00,7872.31,8232.90,88101417.87,3628481.70,376783.72,144256204.91,,298422013.72,1000127.26,,,,,,,,,,,,,
1688860800000,2023-07-09,Total Asset Value (Dollar),,20351408.30,,499917.92,2917600.00,12834880.00,7872.31,8232.90,88101417.87,3628481.70,376783.72,144256204.91,,298422013.72,1000127.26,,,,,,,,,,,,,
1688947200000,2023-07-10,Total Asset Value (Dollar),,20346507.11,,500048.04,2917600.00,12806912.00,7872.31,8214.96,88101417.87,3628481.70,376783.72,144282411.87,,298458933.93,1000407.68,,,,,,,,,,,,,
1689033600000,2023-07-11,Total Asset Value (Dollar),,21397875.69,,500063.12,2917600.00,12809344.00,7872.31,8216.52,88101417.87,3628531.44,376783.72,144856020.59,,300342718.86,1000407.68,,,,,,,,,,,,,
1689120000000,2023-07-12,Total Asset Value (Dollar),,21408610.12,,500253.74,2934400.00,12844608.00,7917.64,8239.14,88501417.87,3628581.17,376783.72,151289056.25,,297803003.52,1000407.68,,,,,,,,,,,,,
1689206400000,2023-07-13,Total Asset Value (Dollar),,21378761.98,,500195.80,2912000.00,12847040.00,7857.20,8240.70,88501417.87,3628630.60,376783.72,170847841.04,,294262022.17,1000407.68,,,,,,,,,,,,,
1689292800000,2023-07-14,Total Asset Value (Dollar),,21402782.93,,500353.34,2940000.00,12817856.00,7932.75,8221.98,88501394.08,3629329.59,376783.72,167975724.55,,294536628.46,1000405.68,,,,,,,,,,,,,
1689379200000,2023-07-15,Total Asset Value (Dollar),,21402606.91,,500326.57,2940000.00,12817856.00,7932.75,8221.98,88501394.08,3629329.59,376783.72,167975724.55,,294536628.46,1000405.68,,,,,,,,,,,,,
1689465600000,2023-07-16,Total Asset Value (Dollar),,21195524.49,,500274.12,2940000.00,12817856.00,7932.75,8221.98,93501394.08,3629329.59,376783.72,167975724.55,,294536628.46,1000405.68,,,,,,,,,,,,,
1689552000000,2023-07-17,Total Asset Value (Dollar),,21174984.99,,499903.59,2934400.00,12821504.00,7917.64,8224.32,93501394.08,4400964.96,376783.72,167990965.98,,294581112.36,1000783.90,,,,,,,,,,,,,
1689638400000,2023-07-18,Total Asset Value (Dollar),,21474516.57,,500240.50,2945600.00,12851904.00,7947.86,8243.82,93501394.08,4600221.73,376783.72,168799967.55,,294565462.56,1000809.11,,,,,,,,,,,,,
1689724800000,2023-07-19,Total Asset Value (Dollar),,21456666.36,,500990.57,2928800.00,12867712.00,7902.53,8253.96,94602394.08,4600284.40,376783.72,161893706.97,,293974863.49,1000809.11,,,,,,,,,,,,,
1689811200000,2023-07-20,Total Asset Value (Dollar),,21444148.96,,500943.70,2928800.00,12849472.00,7902.53,8242.26,97602394.08,4600972.31,376783.72,161967128.16,,294024501.63,1000809.11,,,,,,,,,,,,,
1689897600000,2023-07-21,Total Asset Value (Dollar),,21458905.12,,500869.13,2934400.00,12875008.00,7917.64,8258.64,97602394.08,4601035.27,376783.72,162252229.11,,294143199.35,1000809.11,,,,,,,,,,,,,
1689984000000,2023-07-22,Total Asset Value (Dollar),,21461263.37,,500718.20,2934400.00,12875008.00,7917.64,8258.64,97602394.08,4601035.27,376783.72,162252229.11,,294143199.35,1000809.11,,,,,,,,,,,,,
1690070400000,2023-07-23,Total Asset Value (Dollar),,21457880.19,,500793.01,2934400.00,12875008.00,7917.64,8258.64,97602894.08,4601035.27,376783.72,162252229.11,,294143199.35,1000809.11,,,,,,,,,,,,,
1690156800000,2023-07-24,Total Asset Value (Dollar),,21471044.38,,500892.59,2940000.00,12861632.00,7932.75,8250.06,97602894.08,4601224.14,376783.72,162483373.75,,294473864.11,1000809.11,,,,,,,,,,,,,
1690243200000,2023-07-25,Total Asset Value (Dollar),,21502245.34,,500646.67,2945600.00,12849472.00,7947.86,8242.26,97979317.24,4601286.82,376783.72,164661490.55,,294513744.87,1000809.11,,,,,,,,,,,,,
1690329600000,2023-07-26,Total Asset Value (Dollar),,21479202.90,,501260.86,2934400.00,12864064.00,7917.64,8251.62,97979317.24,4496303.60,376783.72,164691339.46,,294453632.55,1000809.11,,,,,,,,,,,,,
1690416000000,2023-07-27,Total Asset Value (Dollar),,20969254.17,,500713.45,3301200.00,15424864.00,7917.64,8263.32,97979317.24,4497021.20,376783.72,173461219.31,,294696171.94,1051420.51,,,,,,,,,,,,,
1690502400000,2023-07-28,Total Asset Value (Dollar),,20978594.50,,500816.53,3307500.00,15397200.00,7932.75,8248.50,106153363.05,4603028.81,376783.72,175672208.07,,297323918.78,1051420.51,,,,,,,,,,,,,
1690588800000,2023-07-29,Total Asset Value (Dollar),,20719014.97,,500831.13,3307500.00,15397200.00,7932.75,8248.50,106153363.05,4603028.81,376783.72,175672208.07,,297323918.78,1051420.51,,,,,,,,,,,,,
1690675200000,2023-07-30,Total Asset Value (Dollar),,20731588.16,,500962.99,3307500.00,15397200.00,7932.75,8248.50,106153363.05,4603028.81,376783.72,175672208.07,,297323918.78,1051420.51,,,,,,,,,,,,,
1690761600000,2023-07-31,Total Asset Value (Dollar),,20729593.95,,500777.18,3294900.00,15419040.00,7902.53,8260.20,106153363.05,4603222.29,376783.72,175704026.98,,297415227.65,1051420.51,,,,,,,,,,,,,
1690848000000,2023-08-01,Total Asset Value (Dollar),,21228881.31,,500814.62,3294900.00,15435056.00,7902.53,8268.78,121423905.66,5179963.73,376783.72,175060038.31,,297462164.26,1051420.51,,,,,,,,,,,,,
1690934400000,2023-08-02,Total Asset Value (Dollar),,21519388.76,,500464.18,3294900.00,15403024.00,7902.53,8251.62,121523906.66,5180031.13,376783.72,174937860.71,,298421823.98,1051420.51,,,,,,,,,,,,,
1691020800000,2023-08-03,Total Asset Value (Dollar),,21520095.75,,500182.70,3294900.00,15442336.00,7902.53,8272.68,121523906.66,5180285.95,376783.72,175432300.47,,297407000.66,1051470.99,,,,,,,,,,,,,
1691107200000,2023-08-04,Total Asset Value (Dollar),,21537238.95,,500299.21,3313800.00,15445248.00,7947.86,8274.24,121631523.22,5181728.88,376783.72,175981143.85,,297532127.39,1051470.99,,,,,,,,,,,,,
1691193600000,2023-08-05,Total Asset Value (Dollar),,21524739.55,,500336.47,3313800.00,15445248.00,7947.86,8274.24,121631523.22,5181728.88,376783.72,175981143.85,,297532127.39,1051470.99,,,,,,,,,,,,,
1691280000000,2023-08-06,Total Asset Value (Dollar),,21644055.06,,500002.39,3313800.00,15445248.00,7947.86,8274.24,121631523.22,5181728.88,376783.72,175981143.85,,297532127.39,1051470.99,,,,,,,,,,,,,
1691366400000,2023-08-07,Total Asset Value (Dollar),,21855948.51,,500279.51,3313800.00,20723820.00,7947.86,8264.10,121631523.22,4685197.47,376783.72,175278338.34,,297519757.92,1051470.99,,,,,,,,,,,,,
1691452800000,2023-08-08,Total Asset Value (Dollar),,21857994.10,,500816.59,3301200.00,20690568.00,7917.64,8250.84,121631523.22,4685264.12,376783.72,170993894.23,,297560226.54,1051470.99,,,,,,,,,,,,,
1691539200000,2023-08-09,Total Asset Value (Dollar),,21756165.13,,500699.63,3301200.00,20757072.00,7917.64,8277.36,121831523.22,4784669.92,376783.72,171009425.01,,294729782.48,1051470.99,,,,,,,,,,,,,
1691625600000,2023-08-10,Total Asset Value (Dollar),,22752980.07,,500292.44,3301200.00,20757072.00,7917.64,8277.36,121831523.22,4784737.98,376783.72,177442804.94,,294624290.14,1051470.99,,,,,,,,,,,,,
1691712000000,2023-08-11,Total Asset Value (Dollar),,21761821.66,,500311.93,3301200.00,20768808.00,7917.64,8282.04,121831523.22,4786012.55,376783.72,176558909.80,,294888861.85,1071665.88,,,,,,,,,,,,,
1691798400000,2023-08-12,Total Asset Value (Dollar),,21753351.25,,500531.95,3301200.00,20768808.00,7917.64,8282.04,121831523.22,4786012.55,376783.72,176558909.80,,294888861.85,1071665.88,,,,,,,,,,,,,
1691884800000,2023-08-13,Total Asset Value (Dollar),,21755537.16,,500535.17,3301200.00,20768808.00,7917.64,8282.04,121831523.22,4786012.55,376783.72,176558909.80,,294888861.85,1071665.88,,,,,,,,,,,,,
1691971200000,2023-08-14,Total Asset Value (Dollar),,21749179.17,,500199.12,3294900.00,20770764.00,7902.53,8282.82,121831523.22,4786216.73,376783.72,175380119.94,,294952715.56,1071691.12,,,,,,,,,,,,,
1692057600000,2023-08-15,Total Asset Value (Dollar),,21755408.79,,500289.66,3320100.00,20706216.00,7962.97,8257.08,121981523.22,4786284.93,376783.72,174837463.99,,294944058.01,1071716.34,,,,,,,,,,,,,
1692144000000,2023-08-16,Total Asset Value (Dollar),,21776389.00,,500718.73,3294900.00,20784456.00,7902.53,8288.28,121981523.31,4786353.13,376783.72,174853326.58,,294785301.66,1071716.34,,,,,,,,,,,,,
1692230400000,2023-08-17,Total Asset Value (Dollar),,20901548.05,,498927.87,3294900.00,20721864.00,7902.53,8263.32,121981523.31,5580323.26,376783.72,173639606.53,,293928905.27,1071741.56,,,,,,,,,,,,,
1692316800000,2023-08-18,Total Asset Value (Dollar),,20988376.20,,502293.09,3307500.00,20743380.00,7932.75,8271.90,122012318.00,5580666.83,376783.72,166374942.65,,294051233.50,1071842.42,,,,,,,,,,,,,
1692403200000,2023-08-19,Total Asset Value (Dollar),,21006145.29,,502726.52,3307500.00,20743380.00,7932.75,8271.90,122012318.00,5580666.83,376783.72,166374942.65,,294051233.50,1071842.42,,,,,,,,,,,,,
1692489600000,2023-08-20,Total Asset Value (Dollar),,21355559.13,,502206.16,3307500.00,20743380.00,7932.75,8271.90,122012318.00,5580666.83,376783.72,166374942.65,,294051233.50,1071842.42,,,,,,,,,,,,,
1692576000000,2023-08-21,Total Asset Value (Dollar),,21361741.80,,502519.93,3294900.00,42056236.00,7902.53,8292.18,122012318.00,5580905.24,376783.72,166390027.87,,294086658.25,1072346.07,,,,,,,,,,,,,
1692662400000,2023-08-22,Total Asset Value (Dollar),,22414969.01,,612833.95,3307500.00,41977116.00,7932.75,8276.58,79119132.94,5580984.56,376783.72,164232943.10,,293781897.15,1072346.07,,,,,,,,,,,,,
1692748800000,2023-08-23,Total Asset Value (Dollar),,22426067.06,,613329.46,3301200.00,41969204.00,7917.64,8275.02,72418850.47,5581060.87,376783.72,166380484.29,,293573099.17,1072346.07,,,,,,,,,,,,,
1692835200000,2023-08-24,Total Asset Value (Dollar),,26393062.24,,612264.23,3307500.00,41949424.00,7932.75,8271.12,69604577.48,5450709.19,376783.72,166455878.75,,293614322.99,1072336.07,,,,,,,,,,,,,
1692921600000,2023-08-25,Total Asset Value (Dollar),,26434859.65,,612406.04,3294900.00,41949424.00,7902.53,8271.12,69604577.48,5451197.93,376783.72,167394932.97,,293714755.88,1072336.07,,,,,,,,,,,,,
1693008000000,2023-08-26,Total Asset Value (Dollar),,26425573.23,,612500.99,3294900.00,41949424.00,7902.53,8271.12,69604577.48,5451197.93,376783.72,167394932.97,,293714755.88,1072336.07,,,,,,,,,,,,,
1693094400000,2023-08-27,Total Asset Value (Dollar),,26420999.33,,612404.36,3294900.00,48099744.00,7902.53,8271.12,69604577.48,5451197.93,376783.72,167394932.97,,293714755.88,1072336.07,,,,,,,,,,,,,
1693180800000,2023-08-28,Total Asset Value (Dollar),,26430178.64,,612454.50,3301200.00,48244896.00,7917.64,8296.08,69604577.48,5451431.70,376783.72,168599457.72,,293757027.05,1072336.07,,,,,,,,,,,,,
1693267200000,2023-08-29,Total Asset Value (Dollar),,26518365.48,,612658.43,3313800.00,48276648.00,7947.86,8301.54,70204577.48,5946865.71,376783.72,169804697.05,,293755319.55,1072336.07,,,,,,,,,,,,,
1693353600000,2023-08-30,Total Asset Value (Dollar),,26518463.50,,612537.11,3307500.00,48126960.00,7932.75,8275.80,70204577.48,5946950.89,376783.72,169712114.47,,293517406.67,1072537.40,,,,,,,,,,,,,
1693440000000,2023-08-31,Total Asset Value (Dollar),,26604671.41,10.00,612500.37,3307500.00,48222216.00,7932.75,8292.18,75088362.82,5947036.07,376783.72,169804315.91,,293063646.57,1072537.40,,,,,,,,,,,,,
1693526400000,2023-09-01,Total Asset Value (Dollar),,26678647.75,10.00,612348.85,3313800.00,48154176.00,7947.86,8280.48,79588362.82,5957641.57,376783.72,170838935.92,,293431385.16,1072537.40,,,,,,,,,,,,,
1693612800000,2023-09-02,Total Asset Value (Dollar),,26637286.50,10.00,612515.86,3313800.00,48154176.00,7947.86,8280.48,79688564.45,5957641.57,376783.72,170838935.92,,293431385.16,1072537.40,,,,,,,,,,,,,
1693699200000,2023-09-03,Total Asset Value (Dollar),,26634188.53,10.00,612471.16,3313800.00,48154176.00,7947.86,8280.48,79688564.45,5957641.57,376783.72,170838935.92,,293431385.16,1072537.40,,,,,,,,,,,,,
1693785600000,2023-09-04,Total Asset Value (Dollar),,27195462.41,10.00,612418.82,3313800.00,48154176.00,7947.86,8280.48,79688564.45,5957641.57,376783.72,170838935.92,,293431385.16,1072537.40,,,,,,,,,,,,,
1693872000000,2023-09-05,Total Asset Value (Dollar),,27192885.18,10.00,612423.86,3307500.00,48163248.00,7932.75,8282.04,79688564.45,5957982.31,376783.72,170838935.92,,283467114.18,1072537.57,,,,,,,,,,,,,
1693958400000,2023-09-06,Total Asset Value (Dollar),,27321076.29,10.00,612285.23,3301200.00,48158712.00,7917.64,8281.26,79488685.97,5958067.50,376783.72,177106917.94,,283470255.07,1072537.57,,,,,,,,,,,,,
1694044800000,2023-09-07,Total Asset Value (Dollar),,27345972.48,10.00,612668.04,3307500.00,48195000.00,7932.75,8287.50,79488687.96,5892898.25,376783.72,176574367.27,,283512764.04,1072537.57,,,,,,,,,,,,,
1694131200000,2023-09-08,Total Asset Value (Dollar),,27340234.73,100010.00,612710.58,3301200.00,48281184.00,7917.64,8302.32,79488687.96,5893526.95,376783.72,174589896.66,,283512764.04,1072537.57,,,,,,,,,,,,,
1694217600000,2023-09-09,Total Asset Value (Dollar),,27329714.16,100010.00,612478.50,3301200.00,48281184.00,7917.64,8302.32,79488687.96,5893526.95,376783.72,174589896.66,,283485039.67,1072537.57,,,,,,,,,,,,,
1694304000000,2023-09-10,Total Asset Value (Dollar),,27328567.11,100010.00,612501.65,3301200.00,48281184.00,7917.64,8302.32,79488687.96,5893526.95,376783.72,174534816.66,,283485039.67,1072537.57,,,,,,,,,,,,,
1694390400000,2023-09-11,Total Asset Value (Dollar),,27342137.79,100010.00,612528.53,3301200.00,48204072.00,7917.64,8289.06,79488687.96,5893779.72,376783.72,176620811.41,,283525259.16,1072537.56,,,,,,,,,,,,,
1694476800000,2023-09-12,Total Asset Value (Dollar),,26355677.15,100010.00,613223.48,3313800.00,48217680.00,7947.86,8291.40,79488687.96,5893863.98,376783.72,176368621.53,,277455496.33,1072537.56,,,,,,,,,,,,,
1694563200000,2023-09-13,Total Asset Value (Dollar),,26045931.58,200011.00,612801.45,3313800.00,48285720.00,7947.86,8303.10,79388682.96,5893948.24,376783.72,176400633.26,,277673131.93,1072537.56,,,,,,,,,,,,,
1694649600000,2023-09-14,Total Asset Value (Dollar),,25852415.10,4100011.00,612752.73,3307500.00,48244896.00,7932.75,8296.08,83888682.96,5894032.51,376783.72,176480662.58,,278253228.71,1072537.56,,,,,,,,,,,,,
1694736000000,2023-09-15,Total Asset Value (Dollar),,25826574.65,4100011.00,612647.11,3301200.00,48253968.00,7917.64,8297.64,83888682.96,5894672.16,376783.72,176496668.44,,278356128.21,1072537.56,,,,,,,,,,,,,
1694822400000,2023-09-16,Total Asset Value (Dollar),,25838182.54,4100011.00,612816.42,3301200.00,48253968.00,7917.64,8297.64,83888682.96,5894672.16,376783.72,176496668.44,,278356128.21,1072537.56,,,,,,,,,,,,,
1694908800000,2023-09-17,Total Asset Value (Dollar),,25856152.72,4100011.00,612864.04,3301200.00,48253968.00,7917.64,8297.64,83888682.96,5894672.16,376783.72,176496668.44,,278356128.21,1072537.56,,,,,,,,,,,,,
1694995200000,2023-09-18,Total Asset Value (Dollar),,25837022.95,4200011.00,612684.14,3307500.00,48253968.00,7932.75,8297.64,83888682.96,5894924.96,376783.72,179211272.66,30080182.21,278476744.95,1072537.56,,,,,,,,,,,,,
1695081600000,2023-09-19,Total Asset Value (Dollar),,25841388.77,4200011.00,612622.82,3313800.00,48263040.00,7947.86,8299.20,83888682.96,5895010.97,376783.72,179211272.66,30080182.21,277834620.65,1072537.56,,,,,,,,,,,,,
1695168000000,2023-09-20,Total Asset Value (Dollar),,25834289.06,4200011.00,612362.03,3313800.00,48430872.00,7947.86,8328.06,83888683.16,5895095.47,376783.72,179957087.30,30080182.21,274819501.65,1072537.56,8500000.00,,,,,,,,,,,,
1695254400000,2023-09-21,Total Asset Value (Dollar),,25838572.31,4200011.00,614867.67,3301200.00,48290256.00,7917.64,8303.88,83888683.16,5895179.80,376783.72,180038656.10,30080182.21,274858326.50,1072537.56,8500000.00,,,,,,,,,,,,
1695340800000,2023-09-22,Total Asset Value (Dollar),,25847978.50,4200011.00,615055.72,3307500.00,48385512.00,7932.75,8320.26,84090455.86,5576458.50,376783.72,179850523.62,30080182.21,274480199.06,1072537.56,8500000.00,,,,,,,,,,,,
1695427200000,2023-09-23,Total Asset Value (Dollar),,25843555.04,4200011.00,615012.68,3307500.00,48385512.00,7932.75,8320.26,77189622.53,5576458.50,376783.72,179850523.62,30080182.21,274480199.06,1072537.56,8500000.00,,,,,,,,,,,,
1695513600000,2023-09-24,Total Asset Value (Dollar),,25842334.78,4200011.00,614984.57,3307500.00,48385512.00,7932.75,8320.26,77189622.53,5576458.50,376783.72,179850523.62,30080182.21,274480199.06,1072537.56,8500000.00,,,,,,,,,,,,
1695600000000,2023-09-25,Total Asset Value (Dollar),,26923213.87,4200011.00,614850.56,3313800.00,48462624.00,7947.86,8333.52,84189622.53,5576696.67,376783.72,,30182598.09,307629038.01,1072537.56,8500000.00,,,,,,,,,,,,
1695686400000,2023-09-26,Total Asset Value (Dollar),,26912872.42,4200011.00,614697.04,3326400.00,48312936.00,7978.08,8307.78,84299625.53,5576776.37,376783.72,158677165.40,30182598.09,307663468.13,1072537.56,8500000.00,,,,,,,,,,,,
1695772800000,2023-09-27,Total Asset Value (Dollar),,26948420.43,4200011.00,604610.16,3301200.00,48312936.00,7917.64,8307.78,84299624.63,5576856.53,376783.72,170595983.98,30182598.09,307663492.15,1072537.56,8500000.00,,,,,,,,,,,,
1695859200000,2023-09-28,Total Asset Value (Dollar),,26931860.09,4200011.00,604766.44,3313800.00,48335616.00,7947.86,8311.68,85299624.63,5576936.54,376783.72,170595983.98,30182598.09,307930831.34,1072537.56,8500000.00,,,,,,,,,,,,
1695945600000,2023-09-29,Total Asset Value (Dollar),,26953730.18,4200011.00,604892.90,3320100.00,48417264.00,7962.97,8325.72,80299624.63,7486898.11,381409.58,172079742.62,30182598.09,308017674.91,1072537.56,8500000.00,,,,,,,,,,,,
1696032000000,2023-09-30,Total Asset Value (Dollar),,26956331.30,4200011.00,605025.89,3320100.00,48417264.00,7962.97,8325.72,80299624.63,7486898.11,381409.58,172156741.66,30182598.09,308017674.91,1072537.56,8500000.00,,,,,,,,,,,,
1696118400000,2023-10-01,Total Asset Value (Dollar),,26975707.18,4200011.00,604828.43,3320100.00,48417264.00,7962.97,8325.72,80299624.63,7486898.11,381409.58,172156741.66,30182598.09,308017674.91,1072537.56,8500000.00,,,,,,,,,,,,
1696204800000,2023-10-02,Total Asset Value (Dollar),,26974261.22,4200011.00,605034.76,3307500.00,48353760.00,7932.75,8314.80,80299624.63,7524103.41,381409.58,171985012.98,30204454.09,308108237.89,1072693.77,8500000.00,,,,,,,,,,,,
1696291200000,2023-10-03,Total Asset Value (Dollar),,26951975.74,4200011.00,605118.78,3301200.00,48353760.00,7917.64,8314.80,80299624.73,7524210.95,381409.58,172082579.61,30204454.09,310159964.39,1072693.77,8500000.00,,,,,,,,,,,,
1696377600000,2023-10-04,Total Asset Value (Dollar),,29207695.80,5200011.00,605016.73,3307500.00,48435408.00,7932.75,8328.84,80299624.73,7524319.61,381409.58,173605097.29,30204454.09,310190287.53,1072693.77,8500000.00,,,,,,,,,,,,
1696464000000,2023-10-05,Total Asset Value (Dollar),,28784864.15,7700011.00,604837.23,3307500.00,48471696.00,7932.75,8335.08,80649624.73,7524427.85,381409.58,173719453.04,30204454.09,310190287.53,1072678.55,8500000.00,,,,,,,,,,,,
1696550400000,2023-10-06,Total Asset Value (Dollar),,29335055.04,7700011.00,586627.46,3313800.00,48553344.00,7947.86,8349.12,80938299.65,10097570.45,381409.58,173781401.29,30204454.09,308622201.00,1072678.55,8500000.00,,,,,,,,,,,,
1696636800000,2023-10-07,Total Asset Value (Dollar),,29165782.85,7700011.00,586509.32,3313800.00,48553344.00,7947.86,8349.12,80938299.65,10097570.45,381409.58,173874735.46,30204454.09,308622201.00,1072678.55,8500000.00,,,,,,,,,,,,
1696723200000,2023-10-08,Total Asset Value (Dollar),,29382071.12,7700011.00,586417.93,3313800.00,48553344.00,7947.86,8349.12,80938299.65,10097570.45,381409.58,173874735.46,30204454.09,308622201.00,1072678.55,8500000.00,,,,,,,,,,,,
1696809600000,2023-10-09,Total Asset Value (Dollar),,29374017.42,7700011.00,586146.16,3326400.00,48562416.00,7978.08,8350.68,80938299.65,10098000.11,381409.58,175178242.46,30204454.09,308666789.73,1072678.55,8500000.00,,,,,,,,,,,,
1696896000000,2023-10-10,Total Asset Value (Dollar),,29377857.44,7700011.00,586056.00,3326400.00,48408192.00,7978.08,8324.16,80938299.65,10098000.11,381409.58,176456257.19,30214416.73,308360013.45,1072678.55,8500000.00,,,,,,,,,,,,
1696982400000,2023-10-11,Total Asset Value (Dollar),,29275978.41,7700016.00,585800.19,3313800.00,48467160.00,7947.86,8334.30,80918219.12,10640163.59,381409.58,176568876.31,30214416.73,308414216.91,1072576.84,8500000.00,,,,,,,,,,,,
