Timestamp,Date,Measure,Maple,TrueFi,Backed Finance,Securitize,Ondo,Arca Labs,Open Eden,Superstate,Swarm,Matrixdock,Wisdomtree Prime,Franklin Templeton Benji Investments,Hashnote,OpenTrade (Perimeter Protocol),Midas
1702425600000,2023-12-13,Total Asset Value (Dollar),28158279.56,8500000.00,52426332.00,,182366219.92,381409.58,22201617.35,,16547.43,105951999.04,2097328.92,327281026.92,44547744.10,,
1702512000000,2023-12-14,Total Asset Value (Dollar),28155359.17,8500000.00,52322760.00,,182405231.31,381409.58,22201617.35,,16571.70,106452967.15,2097363.92,327377916.10,44548460.73,,
1702598400000,2023-12-15,Total Asset Value (Dollar),28155209.32,8500000.00,52477992.00,,175119619.32,381409.58,22201617.35,,16570.34,106350237.12,6097363.92,327507484.37,45394163.83,,
1702684800000,2023-12-16,Total Asset Value (Dollar),27979805.49,8500000.00,52477992.00,,175169550.90,381409.58,22201617.35,,16570.34,106350237.12,6097413.92,327507484.37,45394163.83,,
1702771200000,2023-12-17,Total Asset Value (Dollar),27873792.50,8500000.00,52477992.00,,175169550.90,381409.58,22201617.35,,16570.34,106350237.12,6097413.92,327507484.37,45394163.83,,
1702857600000,2023-12-18,Total Asset Value (Dollar),27872388.10,8500000.00,53026264.00,,175283784.07,381409.58,22201617.35,,16571.90,106350237.12,6097410.88,327690322.69,45298676.33,,
1702944000000,2023-12-19,Total Asset Value (Dollar),27880110.85,8500000.00,53030800.00,,173241726.01,381409.58,22201617.35,,16572.68,106350237.12,6097432.88,327516833.37,44337545.53,,
1703030400000,2023-12-20,Total Asset Value (Dollar),27873040.68,8500000.00,52385508.00,,200841574.69,381409.58,22002989.71,,16540.41,105555389.02,6097433.88,327499379.50,44338259.14,,
1703116800000,2023-12-21,Total Asset Value (Dollar),28108777.07,8500000.00,52551324.00,,198155631.65,381409.58,22970478.23,,16625.03,105555389.02,6097427.21,327591886.16,44338957.52,,
1703203200000,2023-12-22,Total Asset Value (Dollar),28078234.32,8500000.00,53116170.00,,198191841.87,381409.58,22970478.23,,16573.17,105555389.02,6097426.96,327777318.27,44518591.34,,
1703289600000,2023-12-23,Total Asset Value (Dollar),28072617.77,8500000.00,52576020.00,,198276322.57,381409.58,22970478.23,,16573.17,105555389.02,6097426.96,327777318.27,44521478.22,,
1703376000000,2023-12-24,Total Asset Value (Dollar),28061688.24,8500000.00,52576020.00,,198276322.57,381409.58,22970478.23,,16573.17,105555389.02,6097426.96,327777318.27,44521478.22,,
1703462400000,2023-12-25,Total Asset Value (Dollar),28083968.43,8500000.00,52576020.00,,198276322.57,381409.58,22970478.23,,16573.17,105555389.02,6097426.96,327777318.27,44521478.22,,
1703548800000,2023-12-26,Total Asset Value (Dollar),26834199.14,8500000.00,53073330.00,,198490271.96,381409.58,24506244.40,,16621.91,105555389.02,6117428.19,325561451.50,44521478.22,,
1703635200000,2023-12-27,Total Asset Value (Dollar),26820831.95,8500000.00,52499664.00,,198662441.93,381409.58,24506244.40,,16602.12,100766069.44,6117428.19,325467138.92,44522199.98,,
1703721600000,2023-12-28,Total Asset Value (Dollar),26821726.25,8500000.00,52603992.00,,198180162.42,389762.45,24503749.20,,16620.06,100766069.44,6102479.25,325514315.54,44522921.75,,
1703808000000,2023-12-29,Total Asset Value (Dollar),26856607.86,8500000.00,53057466.00,,198179897.96,389762.45,23992078.11,,16577.36,96128191.33,6102479.25,325653728.53,44526663.09,,
1703894400000,2023-12-30,Total Asset Value (Dollar),26846032.75,8500000.00,52518816.00,,198264790.54,389762.45,23992078.11,,16577.36,96128191.33,6102479.25,325653728.53,44390310.32,,
1703980800000,2023-12-31,Total Asset Value (Dollar),26832147.96,8500000.00,52518816.00,,191095413.80,389762.45,23992078.11,,16577.36,96128191.33,6102479.25,325653728.53,44390310.32,,
1704067200000,2024-01-01,Total Asset Value (Dollar),26860258.65,8500000.00,52518816.00,,191095413.80,389762.45,23992078.11,,16577.36,96128191.33,6102479.25,325653728.53,44390310.32,,
1704153600000,2024-01-02,Total Asset Value (Dollar),24857690.73,8500000.00,52510500.00,,186572109.37,389762.45,23932201.11,,16618.01,96128191.33,6116644.08,324298353.96,44244066.20,,
1704240000000,2024-01-03,Total Asset Value (Dollar),24837369.34,8500000.00,53039572.00,,185729102.23,389762.45,23932201.11,,16574.24,96128191.33,6116644.08,333909277.51,44244799.19,,
1704326400000,2024-01-04,Total Asset Value (Dollar),23842735.18,8500000.00,52449012.00,,185595518.66,389762.45,25412865.54,,16551.33,96128191.33,6116634.08,333192497.42,44245532.20,,
1704412800000,2024-01-05,Total Asset Value (Dollar),22838289.71,8500000.00,52481520.00,,185349405.18,389762.45,25412865.54,,16599.00,96128191.33,6116636.08,333231643.00,44398241.38,,
1704499200000,2024-01-06,Total Asset Value (Dollar),22840428.74,8500000.00,52481520.00,,185404280.16,389762.45,25412865.54,,16599.00,93089489.15,6116636.08,333231643.00,44400384.86,,
1704585600000,2024-01-07,Total Asset Value (Dollar),22855501.02,8500000.00,52481520.00,,185404280.16,389762.45,25412865.54,,16599.00,93089489.15,6116636.08,333231643.00,44400384.86,,
1704672000000,2024-01-08,Total Asset Value (Dollar),22831224.39,8500000.00,52550568.00,,179963042.82,389762.45,25412865.54,,16582.82,93089489.15,6061639.08,333390565.63,44400384.86,,
1704758400000,2024-01-09,Total Asset Value (Dollar),22829661.64,8500000.00,53191360.00,,179971961.52,389762.45,25412865.54,,16599.98,93089489.15,6061627.05,333373269.06,44401099.39,,
1704844800000,2024-01-10,Total Asset Value (Dollar),22943016.59,8500000.00,53141464.00,,178365200.29,389762.45,25412865.54,,16591.40,93089489.15,6040848.04,336281340.23,44401813.93,,
1704931200000,2024-01-11,Total Asset Value (Dollar),23781893.85,8500000.00,53229676.00,,178375392.14,389762.45,25412865.54,,16634.88,93089489.15,6040848.04,336330863.79,44402528.48,,
1705017600000,2024-01-12,Total Asset Value (Dollar),23815326.95,8500000.00,52553088.00,,178395926.32,389762.45,25312865.54,,16639.36,93089489.15,6040848.04,336556204.76,44409686.86,,
1705104000000,2024-01-13,Total Asset Value (Dollar),23796664.13,8500000.00,52553088.00,,178468264.17,389762.45,25312865.54,,16639.36,93089489.15,6040848.04,336556204.76,44412550.68,,
1705190400000,2024-01-14,Total Asset Value (Dollar),23793425.42,8500000.00,52553088.00,,178468264.17,389762.45,25312865.54,,16639.36,93089489.15,6040848.04,336556204.76,44412550.68,,
1705276800000,2024-01-15,Total Asset Value (Dollar),23799673.29,8500000.00,52553088.00,,178468264.17,389762.45,25014391.41,,16639.36,93089489.15,6040848.04,336556204.76,44412550.68,,
1705363200000,2024-01-16,Total Asset Value (Dollar),23789238.51,8500000.00,52566696.00,,178291827.38,389762.45,25014391.41,,16641.70,93089489.15,6040854.04,336488109.82,44412550.68,,
1705449600000,2024-01-17,Total Asset Value (Dollar),23793235.01,8500000.00,53145620.00,,177915531.00,389762.45,25014391.41,,16648.72,93089489.15,6042108.06,336487902.10,44413266.68,,
1705536000000,2024-01-18,Total Asset Value (Dollar),23350750.22,8500000.00,52618608.00,,177914840.63,389762.45,25014391.41,,16594.52,93628692.85,6042321.26,335711658.47,44413982.68,,
1705622400000,2024-01-19,Total Asset Value (Dollar),23347848.64,8500000.00,53224090.00,,181712379.83,389762.45,25011633.52,,16634.10,93628692.85,6042321.26,335854077.36,42934122.09,,
1705708800000,2024-01-20,Total Asset Value (Dollar),23590983.72,8500000.00,52685640.00,,181743992.59,389762.45,25011633.52,,16634.10,93628702.85,6042321.26,335854077.36,42936194.67,,
1705795200000,2024-01-21,Total Asset Value (Dollar),23608362.15,8500000.00,52685640.00,,181665154.68,389762.45,25011633.52,,16634.10,93628702.85,6042321.26,335854077.36,42936194.67,,
1705881600000,2024-01-22,Total Asset Value (Dollar),23583220.38,8500000.00,53107362.00,,181665645.83,389762.45,24514960.94,,16585.94,93628702.85,6042226.61,335949677.20,42936194.67,,
1705968000000,2024-01-23,Total Asset Value (Dollar),23625483.77,8500000.00,52602984.00,,187260111.87,389762.45,24514960.94,,16647.94,93628702.85,6027876.61,336013012.68,42786249.14,,
1706054400000,2024-01-24,Total Asset Value (Dollar),22873793.91,8500000.00,52681104.00,,185286818.50,389762.45,24514960.94,,16633.32,93628702.85,6027962.87,336047374.69,42786937.88,,
1706140800000,2024-01-25,Total Asset Value (Dollar),23234218.66,8500000.00,53162800.00,,183866949.46,389762.45,24514960.94,,16637.51,94631789.75,6027964.87,336464881.23,42787626.64,,
1706227200000,2024-01-26,Total Asset Value (Dollar),23853787.37,8500000.00,52629444.00,,184127617.79,389762.45,24514960.94,,16610.41,93908414.06,6027967.87,335612304.12,42942944.67,,
1706313600000,2024-01-27,Total Asset Value (Dollar),23846152.55,8500000.00,52629444.00,,184188908.62,389762.45,24514960.94,,16610.41,86698791.19,6027967.87,335612304.12,42942944.67,,
1706400000000,2024-01-28,Total Asset Value (Dollar),23853042.00,8500000.00,52629444.00,,184188908.62,389762.45,24514960.94,,16610.41,86698791.19,6027967.87,335612304.12,42945009.63,,
1706486400000,2024-01-29,Total Asset Value (Dollar),24150858.01,8500000.00,52711092.00,,213641704.55,389762.45,24369960.94,,16624.45,86698791.19,6029378.09,335658387.28,42945009.63,,
1706572800000,2024-01-30,Total Asset Value (Dollar),25144725.07,8500000.00,53181144.00,,184033752.59,389762.45,24369960.94,,16640.63,86698786.19,6029310.87,332639049.03,42945700.58,,
1706659200000,2024-01-31,Total Asset Value (Dollar),25262997.12,8500000.00,52808112.00,,182835737.67,389762.45,24369960.94,,16655.16,86698786.19,6030588.22,332447054.94,42946391.54,,
1706745600000,2024-02-01,Total Asset Value (Dollar),25272712.26,8500000.00,52697232.00,,182846724.64,389762.45,24466161.41,,16692.20,86698786.19,6052943.47,332495789.93,42947089.25,,
1706832000000,2024-02-02,Total Asset Value (Dollar),24977471.74,8500000.00,53229310.00,,181296790.93,389762.45,24369960.94,,16692.20,86698786.19,6054546.08,332634920.11,42951527.00,,
1706918400000,2024-02-03,Total Asset Value (Dollar),24973653.89,8500000.00,52688810.00,,181372521.58,389762.45,24369960.94,10000000.00,16692.20,86698786.19,6054546.08,332634920.11,42953624.22,,
1707004800000,2024-02-04,Total Asset Value (Dollar),24976811.10,8500000.00,52688810.00,,181372521.58,389762.45,24369960.94,10000000.00,16692.20,86698786.19,6054546.08,332634920.11,42953624.22,,
1707091200000,2024-02-05,Total Asset Value (Dollar),25077493.87,8500000.00,53290230.00,,181338018.17,389762.45,24369960.94,10000000.00,16630.69,86698787.18,6056047.96,332679646.53,42953624.22,,
1707177600000,2024-02-06,Total Asset Value (Dollar),25076758.63,8500000.00,53288830.00,,181307066.76,389762.45,24466098.61,10000000.00,16630.69,83698786.18,6105566.04,331407604.33,42954319.29,,
1707264000000,2024-02-07,Total Asset Value (Dollar),24721640.39,8500000.00,52748350.00,,180405469.91,389762.45,23985408.61,10000000.00,16630.69,84698786.18,6105496.05,331467542.84,42904205.55,,
1707350400000,2024-02-08,Total Asset Value (Dollar),24718808.99,8500000.00,52745260.00,,180435310.11,389762.45,23985408.61,10000000.00,16630.69,84698786.18,6108476.37,331501967.18,42904880.78,,
1707436800000,2024-02-09,Total Asset Value (Dollar),24769449.98,8500000.00,53285084.00,,180455074.82,389762.45,23985408.61,10000000.00,16630.69,84698786.18,6108776.38,330893991.68,42771835.07,,
1707523200000,2024-02-10,Total Asset Value (Dollar),22128296.75,8500000.00,52741534.00,,180504913.10,389762.45,23985408.61,10000000.00,16630.69,84594429.41,6108776.38,330893991.68,42771835.07,,
1707609600000,2024-02-11,Total Asset Value (Dollar),22134342.07,8500000.00,52741534.00,,180504913.10,389762.45,23985408.61,10000000.00,16630.69,84594429.41,6108776.38,330893991.68,42769592.99,,
1707696000000,2024-02-12,Total Asset Value (Dollar),22133710.68,8500000.00,52717392.00,,180507851.36,389762.45,23985408.61,10000000.00,16639.56,84594429.41,6110049.96,330933822.81,42769592.99,,
1707782400000,2024-02-13,Total Asset Value (Dollar),22157278.22,8500000.00,53240492.00,,180515384.17,389762.45,23985408.61,10000000.00,16594.23,84594429.41,6110054.96,330980443.81,42770268.27,,
1707868800000,2024-02-14,Total Asset Value (Dollar),23023982.07,8500000.00,53255464.00,,179722084.77,389762.45,23889308.61,10024882.96,16610.90,84594429.41,6110054.96,331012486.39,42770943.55,,
1707955200000,2024-02-15,Total Asset Value (Dollar),23035538.36,8500000.00,53442090.00,,179699251.77,390762.45,23889308.61,10024892.91,16642.88,84049395.71,6110691.89,331838101.69,42771618.84,,
1708041600000,2024-02-16,Total Asset Value (Dollar),22355602.87,8500000.00,53434336.00,,176224209.40,388636.21,23889308.61,14999903.38,16642.88,84049395.71,6110692.89,324037888.58,42776935.10,,
1708128000000,2024-02-17,Total Asset Value (Dollar),22342243.70,8500000.00,52892086.00,,176080057.07,388636.21,23343685.63,14999903.38,16642.88,84049395.71,6110692.89,324037888.58,42776935.10,,
1708214400000,2024-02-18,Total Asset Value (Dollar),22358504.61,8500000.00,52892086.00,,176080057.07,388636.21,23343685.63,14999903.38,16642.88,84049395.71,6110692.89,324037888.58,42776935.10,,
1708300800000,2024-02-19,Total Asset Value (Dollar),22347193.50,8500000.00,52892086.00,,176027526.64,388636.21,23343685.63,14999903.38,16642.88,83947783.12,6110692.89,324037888.58,42779625.86,,
1708387200000,2024-02-20,Total Asset Value (Dollar),22362075.00,8500000.00,53439340.00,,174972354.43,388636.21,23343685.63,14999903.38,16642.88,83947783.12,6110784.29,327391343.96,42779625.86,,
1708473600000,2024-02-21,Total Asset Value (Dollar),22361925.79,8500000.00,32173591.04,,174716928.86,388636.21,23343685.63,15994177.06,16642.88,83947783.12,6110784.08,325464540.31,42877165.94,,
1708560000000,2024-02-22,Total Asset Value (Dollar),22358811.56,8500000.00,32177218.71,,172677784.79,388636.21,23343685.63,15994177.06,16642.88,83844808.84,6110870.08,323404299.44,42877838.74,,
1708646400000,2024-02-23,Total Asset Value (Dollar),22351983.42,8500000.00,31916789.75,,172499626.69,388636.21,23324685.63,15994177.06,16642.88,83844808.84,6116373.08,323517941.14,42885028.58,,
1708732800000,2024-02-24,Total Asset Value (Dollar),22343714.74,8500000.00,31916789.75,,179569672.74,388636.21,23324685.63,15994177.06,16642.88,83344808.84,6116373.08,323517941.14,42887058.87,,
1708819200000,2024-02-25,Total Asset Value (Dollar),22349970.10,8500000.00,31916789.75,,179609246.36,388636.21,23309685.63,15994177.06,16642.88,83344808.84,6116373.08,323517941.14,42887058.87,,
1708905600000,2024-02-26,Total Asset Value (Dollar),22342102.26,8500000.00,31919102.48,,179361665.63,388636.21,23309685.63,15994177.06,16642.88,84240852.36,6123877.65,322064622.33,42887058.87,,
1708992000000,2024-02-27,Total Asset Value (Dollar),22355029.40,8500000.00,32173827.90,,172774538.47,388636.21,23309685.63,15994177.06,16642.88,82706267.58,6124379.65,323971664.47,42887736.98,,
1709078400000,2024-02-28,Total Asset Value (Dollar),22361247.70,8500000.00,31915489.26,,170196297.59,388636.21,22342197.11,16093502.20,16642.88,82289728.05,6174813.18,324039221.30,42888417.68,,
1709164800000,2024-02-29,Total Asset Value (Dollar),22338123.14,8500000.00,32183246.20,,169958750.89,388636.21,22342197.11,23045341.75,16642.88,80688712.79,6178285.18,324099645.17,42889091.87,,
1709251200000,2024-03-01,Total Asset Value (Dollar),22334413.50,8500000.00,32138790.60,,169784370.59,388636.21,22152197.11,23045441.04,16646.29,80482068.98,6249447.75,324334929.46,42890919.78,,
1709337600000,2024-03-02,Total Asset Value (Dollar),22351885.40,8500000.00,31877327.80,,169839060.22,388636.21,22152197.11,23045441.04,16646.29,80482068.98,6249447.75,324334929.46,42892494.66,,
1709424000000,2024-03-03,Total Asset Value (Dollar),22360028.32,8500000.00,31877327.80,,169839060.22,388636.21,22152197.11,23045441.04,16646.29,80482068.98,6249447.75,324334929.46,42892494.66,,
1709510400000,2024-03-04,Total Asset Value (Dollar),21379606.14,8500000.00,31878199.88,,173543715.78,388636.21,22152197.11,37933268.70,16631.96,80482068.98,6251073.00,321305400.75,42722051.96,,
1709596800000,2024-03-05,Total Asset Value (Dollar),21395340.71,8500000.00,31880155.62,,168420269.63,388636.21,22075197.11,38032506.35,16647.07,77263456.65,6277566.26,321386205.90,42722711.72,,
1709683200000,2024-03-06,Total Asset Value (Dollar),21369466.58,8500000.00,32205938.74,,167638839.93,388636.21,22075197.11,38032506.35,16665.01,74607375.52,6277459.01,321281520.16,42723371.49,,
1709769600000,2024-03-07,Total Asset Value (Dollar),21350787.69,8500000.00,32005663.14,,162795550.41,388636.21,22075197.11,38031506.35,16710.83,74607575.32,6277459.01,321423081.33,42724028.70,,
1709856000000,2024-03-08,Total Asset Value (Dollar),21371658.01,8500000.00,31955634.55,,167459333.10,388636.21,21305197.11,38030506.35,16682.46,74607575.32,6365617.90,334116404.32,42725918.75,,
1709942400000,2024-03-09,Total Asset Value (Dollar),21367678.06,8500000.00,31955634.55,,167493137.70,388636.21,21305197.11,38030506.35,16682.46,74707575.32,6365617.90,334116404.32,42725918.75,,
1710028800000,2024-03-10,Total Asset Value (Dollar),21374215.65,8500000.00,31955634.55,,167493137.70,388636.21,21305197.11,38030506.35,16682.46,74707575.32,6365617.90,354148438.84,42729330.02,,
1710115200000,2024-03-11,Total Asset Value (Dollar),20347793.10,8500000.00,32186466.74,,167634530.56,388636.21,21263197.11,43979514.43,16717.65,74707575.32,6368094.40,350082595.66,42709432.81,,
1710201600000,2024-03-12,Total Asset Value (Dollar),20362432.62,8500000.00,32225656.99,,185194955.98,388636.21,21263197.11,43979514.43,16641.03,74707575.32,6371077.39,350129944.13,42710092.35,,
1710288000000,2024-03-13,Total Asset Value (Dollar),20360559.67,8500000.00,32186327.11,,184758512.26,388636.21,21263197.11,26618404.43,16673.88,74707565.32,6369675.96,353079364.67,42710753.18,,
1710374400000,2024-03-14,Total Asset Value (Dollar),20345550.93,8500000.00,32232429.02,,184648881.12,388636.21,20784897.11,26618404.43,16657.70,47776129.09,6369731.09,353128578.00,42711414.02,,
1710460800000,2024-03-15,Total Asset Value (Dollar),25344134.54,8500000.00,32297627.87,,184559993.17,388104.64,20784897.11,31572787.93,16689.97,47176129.09,6368861.85,413128542.31,42715378.02,,
1710547200000,2024-03-16,Total Asset Value (Dollar),25334892.59,8500000.00,32035685.46,,184601413.19,388104.64,20784897.11,31572787.93,16689.97,47176129.09,6368861.85,413170890.31,42717360.59,,
1710633600000,2024-03-17,Total Asset Value (Dollar),25366514.00,8500000.00,32035685.46,,184601413.19,388104.64,20784897.11,31572787.93,16689.97,47176129.09,6368861.85,413170890.31,42717360.59,,
1710720000000,2024-03-18,Total Asset Value (Dollar),25344233.31,8500000.00,32254386.52,,186408876.45,388104.64,20784897.11,31572787.93,16692.60,46539327.50,6368858.85,350903312.64,42717360.59,,
1710806400000,2024-03-19,Total Asset Value (Dollar),25323445.86,8500000.00,32300608.34,,186631756.55,388104.64,20784897.11,31572787.93,16676.42,46539327.50,6369624.84,351237867.78,42718018.91,,
1710892800000,2024-03-20,Total Asset Value (Dollar),25362929.72,8500000.00,32217919.01,40000000.00,186355745.17,388104.64,20784897.11,31572767.93,16522.49,46539327.50,6369609.63,351287708.36,42718677.24,,
1710979200000,2024-03-21,Total Asset Value (Dollar),25374236.04,8500000.00,32324377.69,50000000.00,184311641.49,388104.64,20870884.85,31572767.93,16726.43,43904628.93,6369686.63,360540001.39,42912352.86,,
1711065600000,2024-03-22,Total Asset Value (Dollar),25464296.18,8500000.00,32061964.43,100499706.87,184333352.00,388104.64,20870884.85,32562467.58,16726.43,42904628.93,6370098.17,360186954.56,42797620.95,,
1711152000000,2024-03-23,Total Asset Value (Dollar),25443635.42,8500000.00,32004791.06,100499706.87,184364015.44,388104.64,20870884.85,32562467.58,16725.16,42487818.93,6370098.17,360186954.56,42799616.10,,
1711238400000,2024-03-24,Total Asset Value (Dollar),25456844.03,8500000.00,32004791.06,100499706.87,179848414.39,388104.64,20870884.85,32562467.58,16725.16,42487818.93,6370098.17,360186954.56,42799616.10,,
1711324800000,2024-03-25,Total Asset Value (Dollar),25614219.25,8500000.00,32263348.48,110499706.87,179627341.12,388104.64,21825740.25,32562467.58,16725.16,42487818.93,6372606.41,360196491.00,42639787.83,,
1711411200000,2024-03-26,Total Asset Value (Dollar),23558990.57,8500000.00,32242484.99,160499706.87,179671498.19,388104.64,21725740.25,72514636.09,16703.03,42487818.93,6366381.39,360248279.71,42640451.89,7192816.52,
1711497600000,2024-03-27,Total Asset Value (Dollar),23599403.17,8500000.00,31979894.12,244807252.87,201924167.76,392684.47,21725740.25,82513172.14,16703.03,42487818.93,6373480.40,360300128.30,42641120.94,7192914.99,
1711584000000,2024-03-28,Total Asset Value (Dollar),23545394.75,8500000.00,32009574.61,274807252.87,201819226.06,392684.47,21725740.25,82513172.14,16741.05,42487818.93,6373481.55,360552590.78,42641792.72,10297999.69,3028095.36
1711670400000,2024-03-29,Total Asset Value (Dollar),23557749.27,8500000.00,32009574.61,274807252.87,201828102.24,392684.47,21725740.25,82513172.14,16741.05,42487818.93,6373481.55,360552590.78,42647501.09,10309575.92,4013055.36
1711756800000,2024-03-30,Total Asset Value (Dollar),23563441.61,8500000.00,32009574.61,274807252.87,201828102.24,392684.47,21725740.25,82513172.14,16741.05,42487818.93,6373481.55,360552590.78,42647501.09,10309575.92,4013055.36
1711843200000,2024-03-31,Total Asset Value (Dollar),23557638.89,8500000.00,32009574.61,274807252.87,201828102.24,392684.47,21725740.25,82513172.14,16741.05,42487818.93,6373481.55,360552590.78,42647501.09,10309575.92,4013055.36
1711929600000,2024-04-01,Total Asset Value (Dollar),23553500.83,8500000.00,31999604.54,280072651.52,201828102.24,392684.47,21628649.19,85478484.91,16741.05,42487818.93,6397205.13,358189839.63,42647501.09,10297999.69,
1712016000000,2024-04-02,Total Asset Value (Dollar),23549399.88,8500000.00,32267279.04,279822651.52,201756217.60,392684.47,21628649.19,85478484.91,16741.05,42487818.93,6387430.39,358234404.68,42584519.67,10297999.69,
1712102400000,2024-04-03,Total Asset Value (Dollar),23555751.70,8500000.00,32269942.86,280655751.52,201620219.09,392684.47,21628649.19,85478484.91,16741.05,42337818.93,6387352.51,363293272.63,42585193.05,10309675.49,4013055.36
1712188800000,2024-04-04,Total Asset Value (Dollar),23574752.07,8500000.00,32269710.76,280655751.52,202584962.54,392684.47,21628649.19,85478484.91,16741.05,42337818.93,6387509.26,363345477.45,42682176.97,10309675.49,4013055.36
1712275200000,2024-04-05,Total Asset Value (Dollar),23542695.20,8500000.00,32014174.69,280655751.52,239687598.48,392684.47,21428649.19,85478484.91,16741.05,42337818.93,6387545.11,363497724.88,40760132.28,10309675.49,4013055.36
1712361600000,2024-04-06,Total Asset Value (Dollar),23528701.34,8500000.00,32014174.69,280655751.52,239698632.42,392684.47,21428649.19,85478484.91,16741.05,42337818.93,6387545.11,363497724.88,40760132.28,10309675.49,4013055.36
1712448000000,2024-04-07,Total Asset Value (Dollar),23556876.23,8500000.00,32014174.69,280655751.52,239698632.42,392684.47,21904956.91,85478484.91,16741.05,42337818.93,6387545.11,363497724.88,40760132.28,10309675.49,4013055.36
1712534400000,2024-04-08,Total Asset Value (Dollar),23551621.78,8500000.00,32005471.88,286346989.52,239567010.60,397684.47,21904956.91,85478484.91,16741.05,42337818.93,6392178.35,363356297.50,40762040.47,11034564.68,4013055.36
1712620800000,2024-04-09,Total Asset Value (Dollar),23572148.32,8500000.00,32273634.90,285964232.52,260519678.86,397684.47,21904956.91,85478480.90,16741.05,42337818.93,6392302.02,363255277.05,40762675.52,11034564.68,4013055.36
1712707200000,2024-04-10,Total Asset Value (Dollar),23463305.81,8500000.00,32004844.60,288064382.52,274057626.22,397684.47,21904956.91,85478480.90,16741.05,42337818.93,6394309.39,363150411.25,40763309.38,11034564.68,4013055.36
1712793600000,2024-04-11,Total Asset Value (Dollar),23484257.90,8500000.00,32090252.94,288464382.52,275758853.65,397684.47,21849956.91,85478480.90,16703.23,42337818.93,6394442.87,363179372.71,40763942.05,11034564.68,4023689.37
1712880000000,2024-04-12,Total Asset Value (Dollar),23489434.55,8500000.00,32413375.63,293464382.52,281665223.32,398684.47,21849956.91,97977491.80,16752.95,42337818.93,6394551.74,363345248.33,40767511.24,11034564.68,4032856.62
1712966400000,2024-04-13,Total Asset Value (Dollar),23454090.22,8500000.00,32150929.62,293464382.52,281676072.83,398684.47,21849956.91,97977491.80,16752.95,42337818.93,6394551.74,363345248.33,40767511.24,11034564.68,4032856.62
1713052800000,2024-04-14,Total Asset Value (Dollar),23475462.34,8500000.00,32150929.62,293464382.52,281676072.83,398684.47,21849956.91,97977491.80,16752.95,42337818.93,6394551.74,363345248.33,40769412.40,11034564.68,4032856.62
1713139200000,2024-04-15,Total Asset Value (Dollar),23480367.31,8500000.00,32410380.92,293464382.52,280710541.54,398684.47,21849956.91,97977491.80,16752.95,42337818.93,6395245.22,363317911.85,40769412.40,11034564.68,4032856.62
1713225600000,2024-04-16,Total Asset Value (Dollar),20592366.54,8500000.00,32083934.27,293864382.52,280848479.54,398684.47,21620236.89,97977491.80,16674.57,38304621.17,6395745.24,363376695.64,40712340.06,11595879.22,4024422.75
1713312000000,2024-04-17,Total Asset Value (Dollar),20596293.99,8500000.00,32309265.36,293864382.52,280859736.26,398684.47,21620236.89,98076103.58,16662.87,38304571.17,6395768.52,387609174.36,40712974.35,11595879.22,4018922.40
1713398400000,2024-04-18,Total Asset Value (Dollar),20505000.54,8500000.00,32055865.40,297364382.52,280871023.96,399684.47,21620236.89,98076103.58,16662.87,38304571.17,6396763.52,390427016.49,40713605.06,11595879.22,4018922.40
1713484800000,2024-04-19,Total Asset Value (Dollar),20518853.69,8500000.00,32439919.46,298364382.52,280817278.81,399684.47,21620236.89,99932627.11,16760.75,38304571.17,6396784.52,394902972.86,40715776.22,11595879.21,4036523.52
1713571200000,2024-04-20,Total Asset Value (Dollar),20504747.52,8500000.00,32112908.55,298364382.52,280578566.50,399684.47,21620236.89,99932627.11,16696.70,38304571.17,6396784.52,394902972.86,40715776.22,11595879.21,4027722.96
1713657600000,2024-04-21,Total Asset Value (Dollar),20503418.87,8500000.00,32112908.55,298364382.52,280651070.51,399684.47,21620236.89,99932627.11,16696.70,38304571.17,6396784.52,394902972.86,40715776.22,11595879.21,4027722.96
1713744000000,2024-04-22,Total Asset Value (Dollar),20503413.50,8500000.00,32113640.38,304614382.52,280606822.76,399684.47,28847926.90,100326784.44,16696.70,38304571.17,6446750.17,384269297.34,40717667.89,11595879.21,4027722.96
1713830400000,2024-04-23,Total Asset Value (Dollar),20508573.35,8500000.00,32401321.62,304614382.52,280601001.92,399684.47,29038133.72,92326784.44,16702.16,38304571.17,6446762.17,382305849.31,40718298.64,11445976.32,4030289.79
1713916800000,2024-04-24,Total Asset Value (Dollar),20516207.13,8500000.00,32455407.31,304614382.52,280673592.93,399684.47,29038133.72,92326784.44,16748.76,38304571.17,6446762.17,380373549.94,40718930.59,11445976.32,4037990.28
1714003200000,2024-04-25,Total Asset Value (Dollar),20506774.41,8500000.00,32092991.47,349430246.52,280333986.24,399684.47,29038133.72,92326882.93,16719.12,38304571.17,6446313.89,380438670.05,40719563.76,11445976.32,4024056.06
1714089600000,2024-04-26,Total Asset Value (Dollar),20507090.02,8500000.00,32416738.25,349430246.52,326234442.11,399684.47,29038133.72,94272223.25,16752.95,38304571.17,6446825.87,376026349.83,40721434.69,11446075.60,4032856.62
1714176000000,2024-04-27,Total Asset Value (Dollar),20512412.58,8500000.00,32214709.90,349430246.52,326251395.21,399684.47,29038133.72,94272223.25,16724.78,38304571.17,6446825.87,376026349.83,40721434.69,11446075.60,4040923.80
